variable_name,variable_type
INTCHARS_YRSINTR_1993,continuous
INTCHARS_RACE_1993,categorical_nominal
INTCHARS_SEX_1993,binary
INTCHARS_AGE_1993,continuous
INTCHARS_EDUCATION_1993,categorical_ordinal
JOB_UID_EMPROSTER1_1993,continuous
HH-TIME_1994,continuous
CURDATE~M_1994,categorical_nominal
HH1-1_1994,categorical_nominal
HH5-2_1994,binary
HH5-11_1994,binary
Q1-TIME_1994,continuous
Q1-2_1994,continuous
RECALL-CHECK_1994,binary
Q2-3A_1994,binary
Q2-4AC_1994,binary
Q2-48_1994,categorical_ordinal
Q3-1_1994,binary
Q3-7_1994,binary
Q3-9_1994,binary
Q3-11_1994,binary
Q3-30_1994,binary
Q3-32_1994,binary
Q5-1_1994,binary
Q5-2_1994,categorical_ordinal
Q5-89A_1994,categorical_ordinal
Q5-91C_1994,binary
OTHERWK_1994,binary
ANYDLI_1994,binary
Q6-23J_1994,binary
QES-B_1994,continuous
QES-4B.01_1994,categorical_ordinal
EMPLOYER_STARTDATE.01~M_1994,categorical_nominal
EMPLOYER_STARTDATE.01~Y_1994,year
QES-23.01_1994,binary
EMPLOYER_STOPDATE.01~M_1994,categorical_nominal
QES-28.01_1994,binary
QES-45.01_1994,binary
HOURS_WORKED_WEEK_ALL.01_1994,continuous
QES-51.01_1994,continuous
QES-52A.01_1994,continuous
QES-52B.01_1994,continuous
QES-52DA.01_1994,categorical_ordinal
QES-52E.01_1994,continuous
QES-52F.01_1994,continuous
QES-52G.01~000001_1994,binary
QES-52G.01~000002_1994,continuous
QES-52H.01_1994,continuous
QES-52J.01_1994,continuous
QES-52JA.01_1994,binary
QES-54B.01_1994,binary
QES-55A.01_1994,binary
CPSOCC80_1994,categorical_nominal
CPSIND80_1994,categorical_nominal
INDALL-EMP.01_1994,continuous
OCCALL-EMP.01_1994,categorical_nominal
COWALL-EMP.01_1994,categorical_nominal
QES-57B.01_1994,categorical_ordinal
QES-59A.01_1994,binary
QES-71A.01_1994,categorical_nominal
QES-71B.01_1994,binary
QES-71G.01_1994,categorical_ordinal
QES-84A.01_1994,binary
QES-84E.01_1994,binary
QES-84F.01_1994,binary
QES-84G.01_1994,binary
QES-84H.01_1994,binary
QES-84I.01_1994,binary
QES-84J.01_1994,binary
QES-84K.01_1994,binary
QES-84L.01_1994,binary
QES-84M.01_1994,binary
QES-84O.01_1994,continuous
QES-84P.01_1994,binary
QES-FIRMSZ1.01_1994,binary
QES-FIRMSZ2.01_1994,continuous
QES-FIRMSZ4.01_1994,binary
QES-86A.01_1994,categorical_ordinal
QES-89.01_1994,categorical_ordinal
QES-91A.01_1994,binary
QES-91B.01_1994,binary
QES-91G.01_1994,binary
QES-92.01_1994,binary
Q7-4_1994,continuous
Q7-5A_1994,binary
Q8-18_1994,binary
Q8-19_1994,binary
Q8-35_1994,binary
Q8-18A_1994,binary
Q8-36_1994,binary
Q8-37_1994,binary
Q8-37A_1994,binary
Q8-37C_1994,binary
Q8-37D_1994,binary
Q8-37E_1994,binary
Q8-37F_1994,binary
Q8-37G_1994,binary
Q8-37H_1994,binary
Q8-38_1994,binary
Q9-TIME_1994,continuous
Q9-RECALL1_1994,binary
Q9NB-30.01_1994,binary
Q9-22B_1994,binary
Q9-30.01_1994,binary
Q9-61_1994,binary
Q9-62_1994,binary
Q9-62B_1994,binary
Q9-62C_1994,binary
Q9-64G_1994,categorical_nominal
Q9-67_1994,binary
Q11-TIME_1994,continuous
Q11-5A_1994,binary
Q11-9_1994,continuous
Q11-10_1994,binary
Q11-11A_1994,binary
Q11-79_1994,binary
Q11-80B~000001_1994,binary
Q11-80B~000003_1994,binary
Q11-80B~000005_1994,binary
Q11-80B~000006_1994,binary
Q11-81A_1994,binary
Q11-82_1994,binary
Q11-86_1994,binary
CESD~000001_1994,categorical_ordinal
CESD~000003_1994,categorical_ordinal
CESD~000004_1994,categorical_ordinal
CESD~000005_1994,categorical_ordinal
CESD~000006_1994,categorical_ordinal
CESD~000008_1994,categorical_ordinal
CESD~000009_1994,categorical_ordinal
CESD_SCORE_7_ITEM_1994,continuous
CESD_IRT_SCORE_7_ITEM_1994,continuous
CESD_IRT_STANDARD_ERROR_7_ITEM_1994,continuous
Q12-2A_1994,binary
Q12-3_1994,binary
Q12-8_1994,categorical_nominal
Q13-5_1994,continuous
Q13-5_TRUNC_REVISED_1994,continuous
Q13-8_1994,binary
Q13U-A_1994,binary
Q13U-7_1994,binary
Q13U-16_1994,binary
Q13U-43A_1994,binary
Q13-10_1994,binary
Q13-32_1994,binary
Q13-33_1994,binary
Q13-33T_1994,binary
Q13-35_1994,binary
Q13A-A_1994,binary
Q13A-7_1994,binary
Q13A-16_1994,binary
Q13A-43A_1994,binary
Q13F-A_1994,binary
Q13F-7_1994,binary
Q13F-16_1994,binary
Q13F-43A_1994,binary
Q13-44A_1994,binary
Q13-48_1994,categorical_nominal
Q13-49_1994,continuous
Q13-50_1994,binary
Q13-53_1994,categorical_nominal
Q13-54_1994,continuous
Q13W-A_1994,binary
Q13-58_1994,binary
Q13-71_1994,binary
Q13-74_1994,binary
Q13-76_1994,binary
Q13-77_1994,categorical_ordinal
Q13-78_1994,continuous
Q13-79_1994,binary
Q13-116_1994,binary
Q13-117_1994,binary
Q13-121_1994,binary
Q13-123_1994,binary
Q13-123B_1994,binary
Q13-124_1994,binary
Q13-128_1994,binary
Q13-133_1994,binary
Q13-134_1994,binary
Q13-136_1994,continuous
Q13-136_REVISED_1994,continuous
Q13-137_1994,binary
Q13-139_1994,binary
Q13-141_1994,categorical_ordinal
Q13-145B~000001_1994,binary
Q13-145B~000002_1994,continuous
Q13-145B~000003_1994,continuous
Q13-145B~000004_1994,continuous
Q13-145B~000005_1994,continuous
Q13-145B~000006_1994,continuous
Q13-145B~000007_1994,continuous
Q13-145B~000008_1994,continuous
Q13-145B~000009_1994,continuous
DS-INTRO5_1994,continuous
DS-INTRO6_1994,categorical_ordinal
DS-2_1994,binary
DS-8_1994,categorical_ordinal
DS-12_1994,categorical_ordinal
DS-16_1994,categorical_ordinal
DS-21_1994,binary
DS-22_1994,binary
DS-24_1994,binary
DS-25_1994,binary
DS-26_1994,binary
DS-27_1994,binary
DS-28_1994,binary
DS-30_1994,binary
Q13-146G_1994,categorical_ordinal
Q13INT-TIME_1994,continuous
Q15-1_1994,categorical_ordinal
Q15-2_1994,binary
Q15-4_1994,categorical_ordinal
Q15-5_1994,categorical_ordinal
Q15-6_1994,categorical_nominal
Q15-8_1994,binary
Q15-11_1994,binary
Q15-12_1994,continuous
QEND-TIME_1994,continuous
INTCHARS_INT_ID_1994,continuous
INTCHARS_YRSINTR_1994,continuous
INTCHARS_RACE_1994,categorical_nominal
INTCHARS_SEX_1994,binary
INTCHARS_AGE_1994,continuous
INTCHARS_EDUCATION_1994,categorical_ordinal
LINTDATE~M_1994,categorical_nominal
LINTDATE~Y_1994,year
LINTYEAR_1994,year
BINTYEAR_1994,year
DIPLOMAGED_1994,binary
MARCODE_1994,categorical_ordinal
NUMKIDS_1994,continuous
HHI_FINAL_FU.01_1994,categorical_nominal
HHI_FINAL_GENCODE.01_1994,binary
HHI_FINAL_RELCODE.01_1994,continuous
HHI_FINAL_AGE.01_1994,continuous
HHI_FINAL_GRADECODE.01_1994,continuous
OMARCODE_1994,categorical_ordinal
ODIPGED_1994,binary
TENURE1_1994,continuous
CPSHRP_1994,continuous
HRP1_1994,continuous
HRP1_WHRLY2_1994,continuous
SAMPWEIGHT_1994,continuous
C_SAMPWEIGHT_1994,continuous
FAMSIZE_1994,continuous
TNFI_TRUNC_1994,continuous
POVSTATUS_1994,binary
POVSTATUS_OLDSTND_1994,binary
ESR_KEY_1994,categorical_nominal
ESR_COL_1994,categorical_nominal
REGION_1994,categorical_nominal
MARSTAT-COL_1994,categorical_ordinal
MARSTAT-KEY_1994,categorical_ordinal
AGEATINT_1994,continuous
DOI_EMPLOYED_1994,binary
HRSWK-PCY_1994,continuous
WKSWK-PCY_1994,continuous
WKSUEMP-PCY_1994,continuous
WKSOLF-PCY_1994,continuous
HRSWK-SLI_1994,continuous
WKSWK-SLI_1994,continuous
WKSUEMP-SLI_1994,continuous
WKSOLF-SLI_1994,continuous
WKSSINCELI_1994,continuous
URBAN-RURAL_1994,binary
SMSARES_1994,categorical_nominal
JOBSNUM_1994,continuous
NUMKID94_1994,continuous
NUMCH94_1994,continuous
NUMSPPTR94_XRND,categorical_ordinal
RELSPPTR94_XRND,continuous
HGCREV94_1994,continuous
ENROLLMTREV94_1994,categorical_ordinal
INTMODE_1994,categorical_nominal
PAYRATE-ALL-EMP.01_1994,continuous
JOB_UID_EMPROSTER1_1994,continuous
TENURE1_1996,continuous
HRP1_1996,continuous
HRP1_WHRLY2_1996,continuous
SAMPWEIGHT_1996,continuous
C_SAMPWEIGHT_1996,continuous
FAMSIZE_1996,continuous
TNFI_TRUNC_1996,continuous
POVSTATUS_1996,binary
ESR_KEY_1996,categorical_nominal
ESR_COL_1996,categorical_nominal
REGION_1996,categorical_nominal
MARSTAT-COL_1996,categorical_ordinal
MARSTAT-KEY_1996,categorical_ordinal
HGCREV96_1996,continuous
ENROLLMTREV96_1996,categorical_ordinal
AGEATINT_1996,continuous
DOI_EMPLOYED_1996,binary
HRSWK-PCY_1996,continuous
WKSWK-PCY_1996,continuous
WKSUEMP-PCY_1996,continuous
WKSOLF-PCY_1996,continuous
HRSWK-SLI_1996,continuous
WKSWK-SLI_1996,continuous
WKSUEMP-SLI_1996,continuous
WKSOLF-SLI_1996,continuous
WKSSINCELI_1996,continuous
URBAN-RURAL_1996,binary
SMSARES_1996,categorical_nominal
JOBSNUM_1996,continuous
NUMKID96_1996,continuous
NUMCH96_1996,continuous
NUMSPPTR96_XRND,categorical_ordinal
RELSPPTR96_XRND,continuous
HH-TIME_1996,continuous
CURDATE~M_1996,categorical_nominal
HH1-1_1996,categorical_nominal
HH5-2_1996,binary
HH5-11_1996,binary
Q1-TIME_1996,continuous
Q1-2_1996,continuous
Q2-3A_1996,binary
Q2-4AC_1996,categorical_nominal
Q2-48_1996,categorical_ordinal
Q3-1_1996,binary
Q3-7_1996,binary
Q3-9_1996,binary
Q3-11_1996,binary
Q5-1_1996,binary
Q5-2_1996,categorical_ordinal
Q5-25_1996,binary
Q5-27_1996,binary
Q5-28F_1996,binary
Q5-88A_1996,binary
Q5-89A_1996,categorical_ordinal
Q5-91C_1996,binary
CPSMIL_1996,binary
OTHERWK_1996,binary
ANYDLI_1996,binary
Q6-23E_1996,binary
Q6-32D_1996,binary
Q6-33AA_1996,binary
QES-B_1996,continuous
QES-4B.01_1996,categorical_ordinal
QES-23.01_1996,binary
EMPLOYER_STOPDATE.01~M_1996,categorical_nominal
QES-28.01_1996,binary
QES-45.01_1996,binary
HOURS_WORKED_WEEK_ALL.01_1996,continuous
QES-51.01_1996,continuous
QES-52A.01_1996,continuous
QES-52B.01_1996,continuous
QES-55A.01_1996,binary
INDALL-EMP.01_1996,continuous
OCCALL-EMP.01_1996,categorical_nominal
COWALL-EMP.01_1996,categorical_nominal
CPSIND80_1996,categorical_nominal
CPSOCC80_1996,categorical_nominal
QES-57B.01_1996,categorical_ordinal
QES-57F.01_1996,binary
QES-58.01_1996,binary
PAYRATE-ALL-EMP.01_1996,continuous
QES-71A.01_1996,categorical_nominal
QES-71B.01_1996,binary
QES-71G.01_1996,categorical_ordinal
QES-FIRMSZ1.01_1996,binary
QES-FIRMSZ2.01_1996,continuous
QES-FIRMSZ4.01_1996,binary
QES-RESPONS15.01_1996,binary
QES-RESPONS25.01_1996,binary
QES-RESPONS37.01_1996,categorical_ordinal
QES-PROMO38.01_1996,binary
QES-PROMOPOS53.01_1996,binary
QES-PAYMT60A.01~000003_1996,binary
QES-PAYMT67A.01_1996,categorical_ordinal
QES-PAYMT69.01~M_1996,categorical_nominal
QES-PAYMT69.01~Y_1996,year
QES-PAYMT70.01_1996,binary
QES-84A.01_1996,binary
QES-84E.01_1996,binary
QES-84F.01_1996,binary
QES-84G.01_1996,binary
QES-84H.01_1996,binary
QES-84I.01_1996,binary
QES-84J.01_1996,binary
QES-84K.01_1996,binary
QES-84L.01_1996,binary
QES-84M.01_1996,binary
QES-84O.01_1996,continuous
QES-84P.01_1996,binary
QES-86A.01_1996,categorical_ordinal
QES-87.01_1996,binary
QES-88A.01_1996,binary
QES-89.01_1996,categorical_ordinal
QES-90.01_1996,binary
QES-91A.01_1996,binary
QES-91B.01_1996,binary
QES-91G.01_1996,binary
QES-92.01_1996,binary
Q7-4_1996,continuous
Q7-5A_1996,binary
Q7-7_1996,binary
Q8-19_1996,binary
Q8-35_1996,binary
Q8-35C.01_1996,binary
Q8-36B.01~M_1996,categorical_nominal
Q8-36B.01~Y_1996,continuous
Q8-40D.01_1996,binary
Q8-49.01_1996,binary
Q9-TIME_1996,continuous
Q9NB-30.01_1996,binary
Q9-22B_1996,binary
Q9-29I.01_1996,continuous
Q9-30.01_1996,binary
Q9-61_1996,binary
Q9-62B_1996,binary
Q9-62C_1996,binary
Q9-64G_1996,binary
Q9-64H_1996,categorical_ordinal
Q9-67_1996,binary
Q11-TIME_1996,continuous
Q11-2_1996,binary
Q11-5A_1996,binary
Q11-9_1996,continuous
Q11-10_1996,binary
Q11-12B_1996,binary
Q11-79_1996,binary
Q11-80B~000001_1996,binary
Q11-80B~000003_1996,binary
Q11-80B~000006_1996,binary
Q11-81A_1996,binary
Q11-82_1996,binary
Q11-86_1996,binary
Q13-5_1996,continuous
Q13-5_TRUNC_REVISED_1996,continuous
Q13-8_1996,binary
Q13U-7_1996,binary
Q13U-16_1996,binary
Q13U-43A_1996,binary
Q13-10_1996,binary
Q13-33_1996,binary
Q13-33T_1996,binary
Q13-35_1996,binary
Q13A-7_1996,binary
Q13A-16_1996,binary
Q13A-43A_1996,binary
Q13F-7_1996,binary
Q13F-16_1996,binary
Q13F-43A_1996,binary
RECV-FDSTMPS-LASTMO_1996,binary
Q13-58_1996,binary
Q13-71_1996,binary
Q13-74_1996,binary
Q13-76_1996,binary
Q13-77_1996,categorical_ordinal
Q13-78_1996,continuous
Q13-79_1996,binary
Q13-116_1996,binary
Q13-117_1996,binary
Q13-121_1996,binary
Q13-123_1996,binary
Q13-123B_1996,binary
Q13-123D_1996,binary
Q13-124_1996,binary
Q13-128_1996,binary
Q13-133_1996,binary
Q13-134_1996,binary
Q13-136_1996,continuous
Q13-136_REVISED_1996,continuous
Q13-137_1996,binary
Q13-139_1996,binary
Q13-141_1996,categorical_ordinal
Q13INT-TIME_1996,continuous
Q15-1_1996,categorical_ordinal
Q15-2_1996,binary
Q15-4_1996,categorical_ordinal
Q15-5_1996,categorical_ordinal
Q15-6_1996,categorical_nominal
Q15-11_1996,binary
Q15-12_1996,continuous
QEND-TIME_1996,continuous
INTCHARS_INT_ID_1996,continuous
INTCHARS_YRSINTR_1996,continuous
INTCHARS_RACE_1996,categorical_nominal
INTCHARS_SEX_1996,binary
INTCHARS_AGE_1996,continuous
INTCHARS_EDUCATION_1996,categorical_ordinal
LINTDATE~M_1996,categorical_nominal
SPOCCODEDLI_1996,continuous
DIPLOMAGED_1996,binary
MARCODE_1996,categorical_ordinal
NUMKIDS_1996,continuous
HHI_FINAL_FU.01_1996,categorical_nominal
HHI_FINAL_GENCODE.01_1996,binary
HHI_FINAL_RELCODE.01_1996,continuous
HHI_FINAL_AGE.01_1996,continuous
HHI_FINAL_GRADECODE.01_1996,continuous
OMARCODE_1996,categorical_ordinal
ODIPGED_1996,binary
JOB_UID_EMPROSTER1_1996,continuous
HH1-1_1998,categorical_nominal
HH5-2_1998,binary
HH5-11_1998,binary
Q1-2_1998,continuous
Q2-3A_1998,binary
Q2-4AC_1998,categorical_nominal
SPARMAR-1_1998,binary
Q3-1_1998,binary
Q3-7_1998,binary
Q3-9_1998,binary
Q3-11_1998,binary
Q5-1_1998,binary
Q5-2_1998,categorical_ordinal
CPS-5100.01_1998,categorical_nominal
Q5-23.01_1998,binary
Q5-25.01_1998,binary
Q5-27.01_1998,binary
Q5-28F.01_1998,binary
CPS-26200_1998,binary
Q5-91C_1998,binary
Q6-23BA.01_1998,binary
Q6-23E.01_1998,binary
Q6-23I.01_1998,continuous
Q6-23J.01_1998,binary
ONJS-7300_1998,binary
ONJS-7500_1998,binary
QES-B_1998,continuous
QES-4A.01_1998,binary
QES-23.01_1998,binary
QES-28.01_1998,binary
QES-45.01_1998,binary
QES-51.01_1998,continuous
QES-52A.01_1998,continuous
QES-52B.01_1998,continuous
QES-55A.01_1998,binary
QES-57B.01_1998,categorical_ordinal
QES-57F.01_1998,binary
QES-58.01_1998,binary
QES-71A.01_1998,categorical_nominal
QES-71B.01_1998,binary
QES-71G.01_1998,categorical_ordinal
QES-81.01_1998,binary
QES-FIRMSZ1.01_1998,binary
QES-FIRMSZ2.01_1998,continuous
QES-FIRMSZ4.01_1998,binary
QES-FIRMSZ7.01_1998,binary
QES-RESPONS15.01_1998,binary
QES-RESPONS25.01_1998,binary
QES-RESPONS37.01_1998,categorical_ordinal
QES-PROMO38.01_1998,binary
QES-PAYMT60A.01~000003_1998,binary
QES-PAYMT60A.01~000000_1998,binary
QES-PAYMT69.01~Y_1998,year
QES-PAYMT69BB.01_1998,binary
QES-84A.01_1998,binary
QES-84E.01_1998,binary
QES-84F.01_1998,binary
QES-84G.01_1998,binary
QES-84I.01_1998,binary
QES-84J.01_1998,binary
QES-84K.01_1998,binary
QES-84L.01_1998,binary
QES-84M.01_1998,binary
QES-84P.01_1998,binary
QES-86A.01_1998,categorical_ordinal
QES-87.01_1998,binary
QES-88A.01_1998,binary
QES-89.01_1998,categorical_ordinal
QES-90.01_1998,binary
Q7-A_1998,binary
Q8-19_1998,binary
Q8-35_A_1998,binary
Q8-35A2.01_1998,binary
Q8-35C.01_1998,binary
Q8-36B.01~M_1998,categorical_nominal
Q8-36B.01~Y_1998,continuous
QES-59D.01_1998,continuous
Q8-40D.01_1998,binary
Q9NB-20D1_1998,binary
Q9NB-23B_1998,binary
Q9-22B_1998,binary
Q9-29GD_1998,binary
Q9-29RB_1998,binary
Q9-62B_1998,binary
Q9-64G_1998,binary
Q9-64H_1998,categorical_ordinal
Q9-67_1998,binary
Q11-1B_1998,binary
Q11-5A_1998,binary
Q11-9_1998,continuous
Q11-9A_1998,binary
Q11-10_1998,categorical_nominal
Q11-12B_1998,binary
Q11-79_1998,binary
Q11-80B~000001_1998,binary
Q11-80B~000003_1998,binary
Q11-80B~000006_1998,binary
Q11-80F_1998,binary
Q11-81A_1998,binary
Q11-82_1998,binary
Q11-85_1998,binary
Q13-5_1998,continuous
Q13-5_TRUNC_REVISED_1998,continuous
Q13U-INIT1_1998,binary
Q13U-7_1998,binary
Q13U-16_1998,binary
Q13U-43A_1998,binary
Q13-10_1998,binary
Q13-32_1998,binary
Q13-33_1998,binary
Q13-33T_1998,binary
Q13-33TA_1998,binary
Q13-35_1998,categorical_ordinal
Q13-OWELF-3_1998,binary
Q13A-INIT1_1998,binary
Q13F-INIT1_1998,binary
Q13F-7_1998,binary
Q13F-16_1998,binary
Q13F-43A_1998,binary
Q13-44H_1998,binary
WR-0_1998,binary
WR-5_1998,binary
Q13-71_1998,binary
Q13-74_1998,binary
Q13-76_1998,binary
Q13-77_1998,categorical_ordinal
Q13-78_1998,continuous
Q13-79_1998,binary
Q13-117_1998,binary
Q13-121_1998,binary
Q13-123_1998,binary
Q13-123B_1998,binary
Q13-123D_1998,binary
Q13-124_1998,binary
Q13-128_1998,binary
Q13-133_1998,binary
Q13-134_1998,binary
Q13-137_1998,binary
Q13-139_1998,binary
Q13-141_1998,categorical_ordinal
DS-INTRO5_1998,categorical_nominal
DS-INTRO6_1998,categorical_ordinal
DS-2_1998,binary
DS-8_1998,categorical_ordinal
DS-12_1998,categorical_ordinal
DS-16_1998,categorical_ordinal
DS-21_1998,binary
DS-22_1998,binary
DS-24_1998,binary
DS-25_1998,binary
DS-26_1998,binary
DS-27_1998,binary
DS-28_1998,binary
DS-30_1998,binary
Q13-146G_1998,categorical_ordinal
Q13INT-TIME_1998,continuous
Q15-1_1998,categorical_ordinal
Q15-2_1998,binary
Q15-4_1998,categorical_ordinal
Q15-5_1998,categorical_ordinal
Q15-6_1998,categorical_nominal
Q15-7_1998,binary
Q15-8_1998,binary
Q15-11_1998,binary
Q15-12_1998,continuous
INTCHARS_INT_ID_1998,continuous
INTCHARS_YRSINTR_1998,continuous
INTCHARS_RACE_1998,categorical_nominal
INTCHARS_SEX_1998,binary
INTCHARS_AGE_1998,continuous
CURDATE~M_1998,categorical_nominal
LINTDATE~M_1998,categorical_nominal
HHI_FINAL_FU.01_1998,categorical_nominal
HHI_FINAL_GENCODE.01_1998,binary
HHI_FINAL_RELCODE.01_1998,continuous
HHI_FINAL_AGE.01_1998,continuous
HHI_FINAL_GRADECODE.01_1998,continuous
EMPLOYER_ID.01_1998,continuous
EMPLOYER_STOPDATE.01~M_1998,categorical_nominal
EMPLOYER_STARTDATE.01~M_1998,categorical_nominal
EMPLOYER_STARTDATE.01~Y_1998,year
EMPLOYER_DLIFLAG.01_1998,binary
SAMPWEIGHT_1998,continuous
C_SAMPWEIGHT_1998,continuous
CPSMIL_1998,binary
OTHERWK_1998,binary
ANYDLI_1998,binary
INDALL-EMP.01_1998,continuous
OCCALL-EMP.01_1998,categorical_nominal
COWALL-EMP.01_1998,categorical_nominal
CPSIND80_1998,categorical_nominal
CPSOCC80_1998,categorical_nominal
PAYRATE-ALL-EMP.01_1998,continuous
INTMODE_1998,categorical_nominal
OMARCODE_1998,categorical_ordinal
ODIPGED_1998,binary
OSCHOOL_1998,binary
TENURE1_1998,continuous
HRP1_1998,continuous
HRP1_WHRLY2_1998,continuous
FAMSIZE_1998,continuous
TNFI_TRUNC_1998,continuous
POVSTATUS_1998,binary
ESR_KEY_1998,categorical_nominal
ESR_COL_1998,categorical_nominal
REGION_1998,categorical_nominal
MARSTAT-COL_1998,categorical_ordinal
MARSTAT-KEY_1998,categorical_ordinal
HGCREV98_1998,continuous
ENROLLMTREV98_1998,categorical_ordinal
AGEATINT_1998,continuous
DOI_EMPLOYED_1998,binary
DOI_DISABLED_1998,binary
HRSWK-PCY_1998,continuous
WKSWK-PCY_1998,continuous
WKSUEMP-PCY_1998,continuous
WKSOLF-PCY_1998,continuous
HRSWK-SLI_1998,continuous
WKSWK-SLI_1998,continuous
WKSUEMP-SLI_1998,continuous
WKSOLF-SLI_1998,continuous
WKSSINCELI_1998,continuous
URBAN-RURAL_1998,binary
SMSARES_1998,categorical_nominal
JOBSNUM_1998,continuous
NUMKID98_1998,continuous
NUMCH98_1998,continuous
NUMSPPTR98_XRND,categorical_ordinal
RELSPPTR98_XRND,continuous
JOB_UID_EMPROSTER1_1998,continuous
HOURS_WORKED_WEEK_ALL.01_1998,continuous
HH1-1_2000,categorical_nominal
HH5-2_2000,binary
HH5-11_2000,binary
Q1-2_2000,continuous
MIGR-1_2000,binary
R_REL-1_2000,categorical_nominal
R_REL-2_2000,categorical_nominal
R_REL-3_2000,categorical_ordinal
Q2-3A_2000,binary
Q2-4AC_2000,categorical_nominal
SPARMAR-1_2000,binary
SPARMAR-1_D_2000,binary
Q3-1_2000,binary
Q3-7_2000,binary
Q3-11_2000,binary
CPSMIL_2000,binary
OTHERWK_2000,binary
ANYDLI_2000,binary
Q6-23BA.01_2000,binary
Q6-23E.01_2000,binary
Q6-23J.01_2000,binary
ONJS-7300_2000,binary
ONJS-7500_2000,binary
QES-B_2000,continuous
QES-4A.01_2000,binary
QES-23.01_2000,binary
QES-28.01_2000,binary
QES-45.01_2000,binary
QES-51.01_2000,continuous
QES-52A.01_2000,continuous
QES-52B.01_2000,continuous
QES-55A.01_2000,binary
INDALL-EMP.01_2000,continuous
OCCALL-EMP.01_2000,categorical_nominal
COWALL-EMP.01_2000,categorical_nominal
CPSIND80.01_2000,categorical_nominal
CPSOCC80.01_2000,categorical_nominal
PAYRATE-ALL-EMP.01_2000,continuous
QES-71A.01_2000,categorical_nominal
QES-71B.01_2000,binary
QES-71G.01_2000,categorical_ordinal
QES-80.01_2000,binary
QES-FIRMSZ1.01_2000,binary
QES-FIRMSZ2.01_2000,continuous
QES-FIRMSZ4.01_2000,binary
QES-FIRMSZ7.01_2000,binary
QES-RESPONS37.01_2000,categorical_ordinal
QES-PROMO38.01_2000,binary
QES-PAYMT60A.01~000003_2000,binary
QES-PAYMT60A.01~000000_2000,binary
QES-PAYMT69.01~Y_2000,year
QES-PAYMT69BB.01_2000,binary
QES-84E.01_2000,binary
QES-84F.01_2000,binary
QES-84G.01_2000,binary
QES-84I.01_2000,binary
QES-84J.01_2000,binary
QES-84K.01_2000,binary
QES-84P.01_2000,binary
QES-86A.01_2000,categorical_ordinal
QES-87.01_2000,binary
QES-88A.01_2000,binary
QES-89.01_2000,categorical_ordinal
QES-90.01_2000,binary
Q7-A_2000,binary
EMP-JOBSRCH-1_2000,binary
EMP-JOBSRCH-2_2000,binary
Q5-88A_2000,binary
Q5-89A_2000,categorical_ordinal
Q8-7C_2000,binary
Q8-19_2000,binary
Q8-35_A_2000,binary
Q8-35A2.01_2000,binary
Q8-35BE.01_2000,binary
Q8-35C.01_2000,binary
Q8-36B.01~Y_2000,continuous
Q8-40D.01_2000,binary
Q9NB-20D1_2000,binary
Q9NB-23B_2000,binary
Q9-22B_2000,binary
Q9-29GD_2000,binary
Q9-29RB_2000,binary
Q9-62B_2000,binary
Q9-64G_2000,binary
Q9-64H_2000,categorical_ordinal
Q9-67_2000,binary
Q11-1AAA_2000,binary
Q11-1B_2000,binary
Q11-4_2000,binary
Q11-5_2000,binary
Q11-5A_2000,binary
Q11-9_2000,continuous
Q11-9A_2000,binary
Q11-9AA_2000,binary
Q11-9B_2000,categorical_ordinal
Q11-9E_2000,categorical_ordinal
Q11-9F_2000,categorical_ordinal
Q11-9G_2000,categorical_ordinal
Q11-10_2000,categorical_nominal
Q11-12B_2000,binary
Q11-79_2000,binary
Q11-80B~000001_2000,binary
Q11-80B~000003_2000,binary
Q11-80B~000006_2000,binary
Q11-80F_2000,binary
Q11-81A_2000,binary
Q11-82_2000,binary
Q11-85_2000,binary
Q13-5_2000,continuous
Q13-5_TRUNC_REVISED_2000,continuous
Q13RECIP-2_2000,categorical_ordinal
Q13-10_2000,binary
Q13-32_2000,binary
Q13-33_2000,binary
Q13-33T_2000,binary
Q13-33TA_2000,binary
Q13RECIP-4~000003_2000,binary
Q13RECIP-4~000004_2000,binary
Q13F-B_2000,binary
WR-5_2000,binary
WR-0_2000,binary
Q13-71_2000,binary
Q13-74_2000,binary
Q13-76_2000,binary
Q13-77_2000,categorical_ordinal
Q13-78_2000,continuous
Q13-78A_2000,binary
Q13-79_2000,binary
Q13-117_2000,binary
Q13-121_2000,binary
Q13-123_2000,binary
Q13-123B_2000,binary
Q13-123D_2000,binary
Q13-124_2000,binary
Q13-128_2000,binary
Q13-JTOWN-ANY-1_2000,binary
Q13-133_2000,binary
Q13-134_2000,binary
Q13-137_2000,binary
Q13-139_2000,binary
Q13-141_2000,categorical_ordinal
Q13-145_01_2000,binary
Q13INT-TIME_2000,continuous
INTMODE_2000,categorical_nominal
Q15-4_2000,categorical_ordinal
Q15-5_2000,categorical_ordinal
Q15-6_2000,categorical_nominal
Q15-7_2000,binary
Q15-8_2000,binary
Q15-11_2000,binary
Q15-12_2000,continuous
INTCHARS_INT_ID_2000,continuous
INTCHARS_YRSINTR_2000,continuous
INTCHARS_RACE_2000,categorical_nominal
INTCHARS_SEX_2000,binary
INTCHARS_AGE_2000,continuous
CURDATE~M_2000,categorical_nominal
LINTDATE~M_2000,categorical_nominal
SYMBOL_DIPLOMAGED_2000,binary
HHI_FINAL_GENCODE.01_2000,binary
